telegram_channel,post_id,post_url,filename_as_published,display_size,posted_at,forwarded_from_name,forwarded_from_url,provisional_document_class,binary_original_status,official_source_status,import_eligibility,reason
robiai33,523,https://t.me/robiai33/523,تعميم رقم (1544_ت) لعام 1441.pdf,251.8 KB,2026-08-06T20:16:21+00:00,,,تعميم مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,524,https://t.me/robiai33/524,‎⁨تعميم_البنك_المركزي_للمبالغ_المستثناة_عن_الحجز⁩.pdf,266 KB,2026-08-06T20:16:21+00:00,,,تعميم مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,525,https://t.me/robiai33/525,01.pdf,491.6 KB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,526,https://t.me/robiai33/526,نظام المعاملات المدنية.pdf,8.9 MB,2026-08-06T20:18:59+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,527,https://t.me/robiai33/527?single,مجلد 3ص310 العبره في العقود.pdf,7.6 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,527,https://t.me/robiai33/528?single,مجلد7ص336 العبره في العقود.pdf,1.6 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,529,https://t.me/robiai33/529,مجموعة_الأحكام_القضائية_البحث.pdf,1002.3 KB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,530,https://t.me/robiai33/530,مجموعة الأحكام القضائية 1.pdf,12.4 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,531,https://t.me/robiai33/531,مجموعة الأحكام القضائية 2.pdf,8.3 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,532,https://t.me/robiai33/532,مجموعة الأحكام القضائية 3.pdf,7.7 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,533,https://t.me/robiai33/533,مجموعة الأحكام القضائية 4.pdf,8.1 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,534,https://t.me/robiai33/534,مجموعة الأحكام القضائية 5.pdf,7.1 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,535,https://t.me/robiai33/535,مجموعة الأحكام القضائية 6.pdf,7 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,536,https://t.me/robiai33/536,مجموعة الأحكام القضائية 7.pdf,7.1 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,537,https://t.me/robiai33/537,مجموعة الأحكام القضائية 8.pdf,8.1 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,538,https://t.me/robiai33/538,مجموعة الأحكام القضائية 9.pdf,8.7 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,539,https://t.me/robiai33/539,مجموعة الأحكام القضائية 10.pdf,9.1 MB,2026-08-06T20:18:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,540,https://t.me/robiai33/540,مجموعة الأحكام القضائية 11.pdf,10.1 MB,2026-08-06T20:18:59+00:00,,/s/robiai33?after=540,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,541,https://t.me/robiai33/541,مجموعة الأحكام القضائية 12.pdf,10 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,542,https://t.me/robiai33/542,مجموعة الأحكام القضائية 13.pdf,10.6 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,543,https://t.me/robiai33/543,مجموعة الأحكام القضائية 14.pdf,5.1 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,544,https://t.me/robiai33/544,مجلد 30 الفهرس.pdf,1.5 MB,2026-08-06T20:19:00+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,545,https://t.me/robiai33/545,مجلد 1 لعام 1434.pdf,5.1 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,546,https://t.me/robiai33/546,مجلد 2 لعام 1434.pdf,2.8 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,547,https://t.me/robiai33/547,مجلد 3 لعام 1434.pdf,5.6 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,548,https://t.me/robiai33/548,مجلد 4 لعام 1434.pdf,4.6 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,549,https://t.me/robiai33/549,مجلد 5 لعام 1434.pdf,3.8 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,550,https://t.me/robiai33/550,مجلد 6 لعام 1434.pdf,4.2 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,551,https://t.me/robiai33/551,مجلد 7 لعام 1434.pdf,2.6 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,552,https://t.me/robiai33/552,مجلد 8 لعام 1434.pdf,3.4 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,553,https://t.me/robiai33/553,مجلد 9لعام 1434.pdf,3.5 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,554,https://t.me/robiai33/554,مجلد 10 لعام 1434.pdf,3.6 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,555,https://t.me/robiai33/555,مجلد 11 لعام 1434.pdf,4.4 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,556,https://t.me/robiai33/556,مجلد 12 لعام 1434.pdf,3.9 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,557,https://t.me/robiai33/557,مجلد 13 لعام 1434.pdf,2.8 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,558,https://t.me/robiai33/558,مجلد 14 لعام 1434.pdf,4.3 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,559,https://t.me/robiai33/559,مجلد 15 لعام 1434.pdf,4.6 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,560,https://t.me/robiai33/560,مجلد 16 لعام 1434.pdf,4.5 MB,2026-08-06T20:19:00+00:00,,/s/robiai33?after=560,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,561,https://t.me/robiai33/561,مجلد 17 لعام 1434.pdf,3.4 MB,2026-08-06T20:19:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,562,https://t.me/robiai33/562,مجلد 18 لعام 1434.pdf,3 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,563,https://t.me/robiai33/563,مجلد 19 لعام 1434.pdf,2.4 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,564,https://t.me/robiai33/564,مجلد 20 لعام 1434.pdf,2.4 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,565,https://t.me/robiai33/565,مجلد 21 لعام 1434.pdf,2.3 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,566,https://t.me/robiai33/566,مجلد 22 لعام 1434.pdf,3.4 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,567,https://t.me/robiai33/567,مجلد 23 لعام 1434.pdf,3.9 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,568,https://t.me/robiai33/568,مجلد 24 لعام 1434.pdf,8 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,569,https://t.me/robiai33/569,مجلد 25 لعام 1434.pdf,4.5 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,570,https://t.me/robiai33/570,مجلد 26لعام 1434.pdf,2.7 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,571,https://t.me/robiai33/571,مجلد 27 لعام 1434.pdf,4.1 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,572,https://t.me/robiai33/572,مجلد 28 لعام 1434.pdf,4.2 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,573,https://t.me/robiai33/573,مجلد 29 الاسانيد.pdf,27.8 MB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,574,https://t.me/robiai33/574,‎⁨قرار_جدول_المخالفات_والعقوبات⁩.pdf,1.3 MB,2026-08-06T20:19:01+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,575,https://t.me/robiai33/575,02_دعوى_–_موانع_نظر_الدعوى_إلغاء_أمر_ملكي_–_أعمال_السيادة_–_الاستئناس.pdf,347.9 KB,2026-08-06T20:19:01+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,576,https://t.me/robiai33/576,تعديل_الفقرتين_2،_3_من_المادة_75_من_نظام_المرور_6.pdf,217.6 KB,2026-08-06T20:19:01+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,577,https://t.me/robiai33/577,فهرسة_معاملة_بالمحكمة_الادارية_بجدة.pdf,437.7 KB,2026-08-06T20:19:52+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,578,https://t.me/robiai33/578,ضوابط إيقاف الخدمات1444.pdf,1.2 MB,2026-08-06T20:19:52+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,579,https://t.me/robiai33/579,‎⁨قرار_معالي_الرئيس_رقم_77_لعام_1441هـ⁩.pdf,108.8 KB,2026-08-06T20:21:40+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,580,https://t.me/robiai33/580,file.pdf,440.6 KB,2026-08-06T20:21:40+00:00,,/s/robiai33?after=580,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,581,https://t.me/robiai33/581,دليل_الأسئلة_العدلية_عن_التنفيذ.pdf,19.6 MB,2026-08-06T20:21:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,582,https://t.me/robiai33/582,المدد_النظامية_في_الأرواق_التجارية.pdf,348 KB,2026-08-06T20:21:40+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,583,https://t.me/robiai33/583,قرار رقم 1.pdf,6.3 MB,2026-08-06T20:21:40+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,584,https://t.me/robiai33/584,4_5904742504787347516.pdf,2.5 MB,2026-08-06T20:21:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,585,https://t.me/robiai33/585,Untitled 1.pdf,768 KB,2026-08-06T20:21:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,586,https://t.me/robiai33/586,قواعد الاختصاص المكاني (2).pdf,318.9 KB,2026-08-06T20:21:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,587,https://t.me/robiai33/587,التعويض بلا خطأ.pdf,689.3 KB,2026-08-06T20:21:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,588,https://t.me/robiai33/588,نظام_الرهن_العقاري_المسجل_لعام_1433هـ_.pdf,2.1 MB,2026-08-06T20:21:40+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,589,https://t.me/robiai33/589,دليل_الأسئلة_العدلية_عن_التنفيذ.pdf,19.6 MB,2026-08-06T20:22:07+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,590,https://t.me/robiai33/590,التوصيات المعتمدة .pdf,543.4 KB,2026-08-06T20:23:03+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,591,https://t.me/robiai33/591,احكام الهيئة العامة لمحكمة النقض.pdf,4.2 MB,2026-08-06T20:24:40+00:00,,,حكم قضائي مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,592,https://t.me/robiai33/592,سؤال وجواب الاحوال الشخصية.pdf,259.2 KB,2026-08-06T20:24:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,593,https://t.me/robiai33/593,IMG_8295.JPG,152.1 KB,2026-08-06T20:24:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,594,https://t.me/robiai33/594,تعليمات عفو رمضان عام 1440هـ.pdf,6 MB,2026-08-06T20:24:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,595,https://t.me/robiai33/595,قرارات المحكمة العليا.pdf,12.7 MB,2026-08-06T20:24:40+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,596,https://t.me/robiai33/596,التوصيات المعتمدة .pdf,543.4 KB,2026-08-06T20:24:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,597,https://t.me/robiai33/597,اعتراض_على_قضية_مشاركة_في_تزوير.pdf,727.1 KB,2026-08-06T20:24:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,598,https://t.me/robiai33/598,11.jpg,307.1 KB,2026-08-06T20:24:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,599,https://t.me/robiai33/599,تـعـمـيـم.pdf,7 MB,2026-08-06T20:24:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,600,https://t.me/robiai33/600,‎⁨بشأن_صرف_مكافأة_الخمسين_ألف.pdf,1.2 MB,2026-08-06T20:24:41+00:00,,/s/robiai33?after=600,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/601?single,03 - السوابق القضائية.pdf,405.5 KB,2026-08-06T20:28:21+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/608?single,18.pdf,3 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/610?single,19.pdf,2.4 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/609?single,21.pdf,2.3 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/607?single,25.pdf,4.5 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/606?single,27.pdf,4.1 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/605?single,28.pdf,4.2 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/604?single,29-1 (2).pdf,6.5 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/603?single,29-1.pdf,6.5 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,601,https://t.me/robiai33/602?single,30.pdf,1.5 MB,2026-08-06T20:28:21+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/614?single,14.pdf,4.3 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/616?single,15.pdf,4.6 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/613?single,16.pdf,4.5 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/615?single,20.pdf,2.4 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/612?single,22.pdf,3.4 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/611?single,23.pdf,3.9 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/618?single,24.pdf,8 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/620?single,4-1.pdf,4.6 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/619?single,7.pdf,2.6 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,611,https://t.me/robiai33/617?single,8.pdf,3.4 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,621,https://t.me/robiai33/623?single,10.pdf,3.6 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,621,https://t.me/robiai33/625?single,12.pdf,3.9 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,621,https://t.me/robiai33/622?single,3-1 (1).pdf,5.6 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,621,https://t.me/robiai33/626?single,3-1.pdf,5.6 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,621,https://t.me/robiai33/621?single,6.pdf,4.2 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,621,https://t.me/robiai33/624?single,9.pdf,3.5 MB,2026-08-06T20:28:22+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,627,https://t.me/robiai33/627,سوابق_قانون_الإثبات_من_١٩٧٢م_٢٠٠٩م.pdf,12.5 MB,2026-08-06T20:28:22+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,628,https://t.me/robiai33/628,_السوابق_القضائية_في_عقود_المعاوضات_التجارية_.pdf,16.9 MB,2026-08-06T20:28:22+00:00,,/s/robiai33?after=628,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
