candidate_id,source_record_number,source_filename,case_number,text_sha256,related_record_ids,reason,disposition
telegram-linked-precedent-8f53a46eef7489534bef0f44,1063,3-1 (1).pdf,34407593,51f710ca32d284476dd30c55e300cab15a84935c1a24cd7bc3dccb9cb8902657,collector-1434-v3-p29-34317033;moj-1434-v3-p29-34317033,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-22751de4dc5a363cc368768a,1065,3-1 (1).pdf,32189202,ea8a0de6fbd6c2cf94c26c2085719cb4e74c74a6bcf52e7b07339e875cb59dfc,collector-1434-v3-p47-34252675;moj-1434-v3-p47-34252675,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-72095b758a505bc9eceee0c4,1066,3-1 (1).pdf,34474747,64ce3d32acec880ab58d443edc3f2c978a751405ffb39a83ec198d6da79993fd,collector-1434-v3-p57-34353441;moj-1434-v3-p57-34353441,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-aaceb0b92df374172bb9b155,1067,3-1 (1).pdf,3267874,e651daae06a78a9b4b0931124c175acd3c75ce273ae0df3601df909fd51737aa,collector-1434-v3-p77-33324572;moj-1434-v3-p77-33324572,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-b6ddffcc9df7d712e8140a79,1069,3-1 (1).pdf,3478135,c19f71af32fc08c582355700ceed8f6a376b08be42e9f006f3c35400949695e9,collector-1434-v3-p103-34262302;moj-1434-v3-p103-34262302,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-445cc7d4acad23c28213b7b0,1070,3-1 (1).pdf,32129181,f6d264aaa11527c4c32aeb3b00797046d912accc136e7f43b14a4e1720d9c259,collector-1434-v3-p108-343219;moj-1434-v3-p108-343219,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-70dc4d7052563e58393d3da5,1071,3-1 (1).pdf,32251625,0c69fe5c35807d2cb3f0ec8f63eebb82bd14972e62eb3d0341bd358401922009,collector-1434-v3-p112-34184985;moj-1434-v3-p112-34184985,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-05f8273a1fd50574cecd6a5a,1074,3-1 (1).pdf,1433/05,742dba60d816c43cbf219a0d5555adedf18183db7e8cdffbc0a14100445603f2,telegram-linked-precedent-952ce467a67fbdddb9c6f34b,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-92ddadbe115161ebd9e4dbbf,1075,3-1 (1).pdf,33386410,6addc78df5785eba91696449733f744cc16b12e32f86a4c38b7521d5f4109e46,collector-1434-v3-p157-34201455;moj-1434-v3-p157-34201455,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-bbf5d0b6ff6fbc925f047068,1076,3-1 (1).pdf,33442161,5b990fb9b8b261131000033b0d1485235b2f12a509f1cf52bde31af6c07f37f4,collector-1434-v3-p163-3436738;moj-1434-v3-p163-3436738,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-9389e34690d5b5dbc3fd0091,1078,3-1 (1).pdf,33532164,bb2175961296b75984ecd1454c0300dfe1f69f857c1282650e0735a6f2b773c0,collector-1434-v3-p176-3410162;moj-1434-v3-p176-3410162,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-658a4d3c463962c309438afe,1079,3-1 (1).pdf,33544297,1cb8fb6696825d6ee24a792eebfc07dc4473ad2ab7dd447815e55d2806fc8796,collector-1434-v3-p182-33411618;moj-1434-v3-p182-33411618,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-548af0ef3777f88cbb6cf0f2,1080,3-1 (1).pdf,33546412,5a4e83ff7bf89fbd6029a9d26acab2f47fbdb37a3404ac27820d6c53a676df94,collector-1434-v3-p191-33442131;moj-1434-v3-p191-33442131;recovered-moj-1434-v3-p191-33442131,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f62d605954119495ceea8e12,1083,3-1 (1).pdf,33547446,2e1545f0a5e02b92ec7a846f630fc39f6adb5dbff00e3b79974ab6921f61c31e,collector-1434-v3-p203-34194629;moj-1434-v3-p203-34194629,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-dc6b207f101a39440565b146,1084,3-1 (1).pdf,33561481,7c0159d5ca17c22d710a339a935e94d29c3c6845951ad3247f0b8298b1441386,collector-1434-v3-p209-34355584;moj-1434-v3-p209-34355584,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ab316050aa59985581b1bd84,1085,3-1 (1).pdf,33626232,d741497a39cd9b069ee44350b464fd641282caf42d9f6b62f9238fca422f0b6a,collector-1434-v3-p220-3437753;moj-1434-v3-p220-3437753,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-bcf34c6f81188d6ed8da405b,1086,3-1 (1).pdf,33666747,a920de72423763a98e64e8c2e424e89a64d3d36454f2bcf44868fce6b27005f6,collector-1434-v3-p227-33475191;moj-1434-v3-p227-33475191,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-359cf8e8b82081e9036f193a,1087,3-1 (1).pdf,33680256,c77209ae7767017daaf6442a3138f778475c9b51454506844f0297ea55dbdd47,collector-1434-v3-p231-3420688;moj-1434-v3-p231-3420688,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2d6dfb35c77624a4fa1cc7b7,1088,3-1 (1).pdf,33688344,e37533ecdab2d1cd8a66c899b2567820d76953bcbb59126f40a2a909ba87e793,collector-1434-v3-p236-3423451;moj-1434-v3-p236-3423451,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-c06a30c36f31c87a6f72a41c,1091,3-1 (1).pdf,34148388,7b4434739e6f3b60a95771545bb95315556f508c805d09d7168e3b2b385accec,collector-1434-v3-p253-34227500;moj-1434-v3-p253-34227500,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-50cb36e53b6375a5429a742f,1092,3-1 (1).pdf,34234420,db3427cde65fd5a5470f6ae5c3d7bd079f125a1c9b33c42bf7c1df3304557019,collector-1434-v3-p259-34234369;moj-1434-v3-p259-34234369,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8303582c8b3f02a3ce6625a8,1093,3-1 (1).pdf,34234420,edef565919266a80c9a9650cb1fb1dd325535e20f6fdbe68829e2ec6f7b5e2eb,collector-1434-v3-p259-34234369;moj-1434-v3-p259-34234369;telegram-linked-precedent-50cb36e53b6375a5429a742f,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cd543c6ac146324c6d27a79d,1094,3-1 (1).pdf,34248172,146f7112b86faa4f6dcd6b97499807fcae6ee3ffd4e64242847fcf39785a4305,collector-1434-v3-p263-34293396;moj-1434-v3-p263-34293396,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-cfcc73403df272ff7330a0d3,1097,3-1 (1).pdf,410,619c2a8d6c450fcd8149376bb17899628f291f14e6faee4fd9289fa30010603d,collector-1434-v3-p281-34261913,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-fd588c9bd22f7391c76f3541,1098,3-1 (1).pdf,32308699,edad335dd82a4afbc163938b59f6ff47b4e7888fd54a9f96bc3aab058200efbe,collector-1434-v3-p313-34167155;moj-1434-v3-p313-34167155,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-733ae7b045f6ffa8d6f82f6f,1099,3-1 (1).pdf,32385413,00b1c4f8964cb208bc34bb011f5592be1055cef5dc864b28c0bb93fee36a4c9a,collector-1434-v3-p319-34260802;moj-1434-v3-p319-34260802,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-e7dd11ff7f813027ab56218d,1100,3-1 (1).pdf,32524021,c8f8d15af86d06bad2b01bb884d8811889790835dc6783089d050448f10ebee4,collector-1434-v3-p332-33474299;moj-1434-v3-p332-33474299,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-5e2ff06caff7a45de4c75a9e,1101,3-1 (1).pdf,33379091,68eb420e4934d6b2d545e3cbae5b4428baf58ab5386100efe7fa50f0113df771,collector-1434-v3-p339-3414912;moj-1434-v3-p339-3414912,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-3cf57f1a5c4b34ffce3b54e3,1102,3-1 (1).pdf,33572978,34278717c841d4eebbd85336e03790f343b48bbba85cac367e6cf0eaeff705bd,collector-1434-v3-p346-34239280;moj-1434-v3-p346-34239280,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-ad1795440b31b35a78662830,1104,3-1 (1).pdf,33611429,45490185586ae9396404c4a7e7c03706b9b160db36796d4b89069ae161247657,collector-1434-v3-p350-33462429;moj-1434-v3-p350-33462429,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-f553483c7c0aac0382ceccaf,1105,3-1 (1).pdf,33683795,cadda1e1bbba9bf8a945e4321b2e6ea9aa206ac95c05051ef21eae1ac7a33847,collector-1434-v3-p354-3454717;moj-1434-v3-p354-3454717,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-066df2198cea594c0cf1d93d,1107,3-1 (1).pdf,34342741,a22f3da4511348a8123f4657b4ecdca2fe33fd64cbc0a9e8ee21acbf5bec981c,collector-1434-v3-p369-34319310;moj-1434-v3-p369-34319310,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-18a0a048ece6489b5a7ea76b,1162,24.pdf,33135559,c003ce6581b41f94b01778099de832e3f9ab07afd69c11ed21daff8085ae4945,collector-1434-v24-p5-3423238;moj-1434-v24-p5-3423238,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-560ee1fb72dad8e7e605a1a0,1163,24.pdf,1434/05,bbeaeaab08ab1c02ba892d756102095b6db6eab2f0c2bb5b52205a4a9589ea0a,telegram-linked-precedent-00dca8f89d459fafe34f8099;telegram-linked-precedent-08099d4ec6b865b995509457;telegram-linked-precedent-09ac4670afd7db270ae0b271;telegram-linked-precedent-707f5395e911e7c1c75fbd6b;telegram-linked-precedent-999c64e78967275876d082a2;telegram-linked-precedent-ec1c65d491556401a64c28c6,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-a8922d3e4726c8737ef2df3e,1164,24.pdf,34337025,6e5df8a699971d4a3ea7507729fb7069dbf14fcb67c7ea3cd3e828c7dc2b2dc3,collector-1434-v24-p21-35103751;moj-1434-v24-p21-35103751,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-231f87d8efef4f6b1f0ca993,1166,24.pdf,34169778,bd16f267c15ddd7ab6232e5249ccdda5f4793f0989d79d3ba378dd0cbb3c52d9,collector-1434-v24-p40-34272957;moj-1434-v24-p40-34272957,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0ca1664f9a1b991fcdc14ed1,1168,24.pdf,3452991,66cdf251b40908844b7c21c112c3c1a86b41ebf72f74f86033de8787a85241e9,collector-1434-v24-p58-3422002;moj-1434-v24-p58-3422002,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-5343434ea09b7d849a1d1d10,1169,24.pdf,1434,7b04d5fdc6f607071e9dc76fec3e4c7425351aaf6a72e83a0f7568a4d6cce136,telegram-linked-precedent-196d71ae1f741024f18560e4;telegram-linked-precedent-330977bfb042d9303c7cdbb6;telegram-linked-precedent-424b5662d221cec5cc237d42;telegram-linked-precedent-6667893f75c82e87e46ba67e,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-0864082f6681abd659b4ce03,1170,24.pdf,33708489,61f63b61c539e15d49d2992dffb413bcc096d1bd0c9cd8e91fe86911af0c2475,collector-1434-v24-p72-33708489;moj-1434-v24-p72-33708489,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-206f6483ff63ec26a47e0529,1172,24.pdf,3428575,ce92b9d31d04fb38f473cc4fc3661dd85b01c1851811c162692144403020a07a,collector-1434-v24-p87-3438115;moj-1434-v24-p87-3438115,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-acfa1545973a225afbd01169,1173,24.pdf,33414189,f27c5bc1131386751c5d2a2d41075e72329c0f74bd04661f86ca462e24b0f8f8,collector-1434-v24-p110-33470421;moj-1434-v24-p110-33470421,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-2c0aa705189f493a46927f68,1174,24.pdf,33414189,d71c559c39c71882034878e8283ecc1218f73dcca22630032efeadbc185dd7dc,collector-1434-v24-p110-33470421;moj-1434-v24-p110-33470421;telegram-linked-precedent-acfa1545973a225afbd01169,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-9477c42d67d7a2bebf67049f,1176,24.pdf,32164059,4ca74d19e45b8139ef1b95167f31876d05e16985119065a128a5a4accf438409,collector-1434-v24-p150-34251708;moj-1434-v24-p150-34251708;recovered-moj-1434-v24-p150-34251708,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-3db733f84dd70d218ae46127,1180,24.pdf,475,7bbbd65c75ed65356c87784e724f61338e85663cbb8b642de4435c7aa0440334,collector-1434-v24-p204-3244413;nafa-1103-24-475;text-5620b473332246b68012,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-9c0e4ebfdf4ce8dbeade0d12,1188,24.pdf,3450649,31b460079caa9351405074ffd1d5bd4e48c8028a67e6ece2c1a37b2bc956320d,collector-1434-v24-p249-3449559;moj-1434-v24-p249-3449559,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-97265b73e862c809864f6fa6,1189,24.pdf,3450035,413c946a074bf787a4871aeece13eaed70f6776a2a5f7ff4b751c274696baf5d,collector-1434-v24-p259-3431544;moj-1434-v24-p259-3431544,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-1dd716a7cc0c8b1ccaccf771,1190,24.pdf,3455189,6085bd6061b8cec09bb43601c1fd311469b507423176e5a2c41f96f01e6e0866,collector-1434-v24-p265-3434798;moj-1434-v24-p265-3434798,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-50ab44fe0ee685d0b4c2b410,1192,24.pdf,3472907,846ac2126a25b3ad2b8c30d2e1d1d240d7bb026a20a5f03cf3d7ed6f874325b1,collector-1434-v24-p283-34212286;moj-1434-v24-p283-34212286,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d49ee65d41bc7a77985adfe7,1193,24.pdf,33210632,d418cf820c8279b8180f40a96312dd92d20350dfc4f46952b3eed765b00b1796,collector-1434-v24-p295-33441188;moj-1434-v24-p295-33441188,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-8a46542bbdb00507ec0c0c59,1195,24.pdf,33210632,3ae37301fd38fb9a8852f4a9cb0ed85b93f2d85a2cc936ad09affe22047b1337,collector-1434-v24-p295-33441188;moj-1434-v24-p295-33441188;telegram-linked-precedent-d49ee65d41bc7a77985adfe7,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-65d4dbd56c90f096c735a4aa,1200,24.pdf,3411544,b2461d6b276e9dab0e0ff2303aa6a06303eca5da030be9ebfe99af90a8670843,telegram-linked-precedent-d3641d1862ba1267d7ec72e8,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-98f148cc0d2b2b506af79cdd,1201,24.pdf,33687189,7aa50e87e2fc3fbda9d75edda46aa1493d39bf8190d1a6b8551e131686e61bb0,collector-1434-v24-p312-3444778;moj-1434-v24-p312-3444778;recovered-moj-1434-v24-p312-3444778,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-15c125c50fe74f0721c4e8d7,1205,24.pdf,1434/02,d3f208d22d67c6a9e2d50b48a414efe80a4b8f0dda85e205ff4be3a0483c18aa,telegram-linked-precedent-0babdfcd3c1882a71cd1b701;telegram-linked-precedent-1c10d1b459557d2fc50eb21f;telegram-linked-precedent-48fe7e70422e09be791bcc05;telegram-linked-precedent-4faffea02e9fa9ff46e1bc62;telegram-linked-precedent-58db87be60580046027d1b4a;telegram-linked-precedent-6ad0f12ff6f488df413b493f;telegram-linked-precedent-cf7516f6441d33eab88fc677;telegram-linked-precedent-edfa5e80de4b0d1a9dd03bab,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-77aeac973c82c79a1d080b17,1206,24.pdf,33369022,0b5c495a590be9af4b74c89279c65afd01c257198111ade2d13374d68a16dcec,collector-1434-v24-p344-34191807;moj-1434-v24-p344-34191807,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-d0451eedb906fde2318bd6bc,1207,24.pdf,33510551,11287fb906424294708d74092421051ed14a74497964518904d44f1cceaeb4fa,collector-1434-v24-p352-33418270;moj-1434-v24-p352-33418270,same_case_reference_distinct_or_unconfirmed_text,manual_review
telegram-linked-precedent-50cf71539108eb7e79cef903,1208,24.pdf,1434/04,b6d6a3e39483d1927ed0ba6e2bbc36a871a58102c2f5fe1013c91a2880546771,telegram-linked-precedent-525680d42f00855b0dba10cc;telegram-linked-precedent-62fd7355e595930770e60b45;telegram-linked-precedent-77b61927a5c0b5330625fd9e;telegram-linked-precedent-8fe1c3cdba80c98a54f6a255;telegram-linked-precedent-95f3eb7b0cfbc4e55acf9ad6;telegram-linked-precedent-b2d1d5dc13bab8b0813e0f56;telegram-linked-precedent-c30bd0cd107f6a933063543a;telegram-linked-precedent-e67ef0c7fd13b89a2f9d0f6c,same_case_reference_distinct_or_unconfirmed_text,manual_review
