source_id,level,sha_or_key,canonical_record,match_method
1104,document,621aff70e2ad500d45847e19db7ceb7f457fa1e60901876fca4135b55cec32c3,existing_case:3497072,case_number
1104,document,40de3a85fc0fc51a5033c903038e1d1538c7d14da65fdb7e4087b71aef5b081f,existing_case:32544933,case_number
1104,document,7654e9cc97332ebe7fd7d867a39428b44e6b0cc0ce4631c390ba48816872def6,existing_case:33107611,case_number
1104,document,9a32a716d40a564921b1404936729b964e4b3d76434e923670cb8e5950b358db,existing_case:33125542,case_number
1104,document,53eb91eb592a837bd8d2a74af841eb42983082287c8a511dfa196edafdf22d2a,existing_case:33171844,case_number
1104,document,2263230ec230317d4d5dd30ea16c7db14590d0db7838edc71f37c4a443695028,existing_case:33247078,case_number
1104,document,573a59b31253fcbcebe597734eaf68b7ba00bc0060afe5a30151eb9599df1512,existing_case:33272554,case_number
1104,document,070f91567153558700013ef901a137fe60deeeeb187d5877bce3bd8e73d4bc6b,existing_case:33347398,case_number
1104,document,7f5616c8086f03d22236fd80bd731cdeae28d001de73ff302e498efdab608fa4,existing_case:33417918,case_number
1104,document,c96963db984784ec59b57a6b54d06cc612e13d60ebc87ac69ab7531806c73702,existing_case:33423216,case_number
1104,document,b4c846e54b119afb24aa2b7a057ae5b1c7cdd3a267f7879deaf43643733ed88d,existing_case:33427209,case_number
1104,document,ed148bad8a572feb9a7876102d6a7e3b47fc6bc24e3cb27f732329c37ab06e5c,existing_case:33454005,case_number
1104,document,2d5af29c3408caff651de44294f906289f3d751ab14e32d92d923f5d07f42afc,existing_case:33463366,case_number
1104,document,0c54d65a8dc4a2af16fb366eb2a24d89258f28d09a83f898125cbf4c5c805548,existing_case:33467073,case_number
1105,document,c19091631289000148bb07ea70beaceff725406b6be516e8454deff2d3ab7f39,existing_case:33484613,case_number
1105,document,ea7ed4e434b39511351be88b66bb96771c2c9f62170d273bbcc5388d3bc59eb8,existing_case:33491322,case_number
1105,document,a80914aa9931e0c9f867f89af48789738d47a6488538ee6275f136173abe3e7f,existing_case:33556797,case_number
1105,document,12812ac5c7c4014af279b6dc7188643aea7906d88cb2e039e6f372b5b930c945,existing_case:33567286,case_number
1105,document,d1fc39741f5072b0010aaaeab3d48fc33998c8d17a204060b498bc822928fc64,existing_case:33581292,case_number
1105,document,398bbb333c368a142dae8815d45ec7ac93779f12aa21ab08b62ff44ec62f772d,existing_case:33589234,case_number
1105,document,eb3495fec211da3653734426342da11f716d51bd5725ce607e2c345e3a5bdbac,existing_case:33589804,case_number
1105,document,deed2a83d5e5cfe974efd2f673c2542a41fbd9be516d6c7ae9f518c3070a41ea,existing_case:33591190,case_number
1105,document,c3aed2f20bfc427f76e3b69ca6467880c33caaec37f4d86bfae8c6d6b5e9923d,existing_case:33595551,case_number
1105,document,ec5e79bcca34de194f1a45b0e47b483910e392003a3f24f729383017220f5b26,existing_case:33600835,case_number
1105,document,02c7e71f3377fd6508e15d2c55faa1a25cd01b01990ba47768978edfe11cfb71,existing_case:33601903,case_number
1105,document,aa7e4ea0f0fca6d1985c6db24716b722f1adb8b77cfaf9f71b0e2965fe69f592,existing_case:33604661,case_number
1105,document,bb8e0a0c977507ff5fe5e8cf6f602ccb8c2d2aa7de761a4a3fbc7bdafb857bc4,existing_case:33611773,case_number
1105,document,32d837bd244ac19c2eaea081e1ae59df739b5f53565ba82fd9511d18209b15bf,existing_case:33615824,case_number
1105,document,44d51224fc367183d190aa959466e646f184f50e2d8aaa7e2016bf029552ae67,existing_case:33618702,case_number
1105,document,2353dfadb8fd3cde57ecc3688e0233c157351f7c22e4b5417a602a06298e13e2,existing_case:33619160,case_number
1105,document,c7170238becd2483026a62ce6be9bf0d3e6e617affb4efdf10967ea85541b57d,existing_case:33656547,case_number
1105,document,f1a2252fa5f70ec48fadafdce1754f6b9466c66bad68068f15f1ebb972135176,existing_case:33669150,case_number
1105,document,eb5b90ba1c74096b986359d4f4e7344e33dbdf6b973e0bf18cccdf9f7772b989,existing_case:33670030,case_number
1105,document,7e61d3d92b3b34a192b348902af2177d6add010c25f2894a952c7d975f06a624,existing_case:33672049,case_number
1105,document,020ef13bf9a4fef683e58fafb5763eef9baed380b81462277022c5478bb2e20b,existing_case:33672219,case_number
1105,document,75191b1d4d02cb8c7d8e93fd61f3312149c72d72995559afcfea16164640e253,existing_case:33675694,case_number
1105,document,58a15e6ee9aef0817aa4317cb91103973230aed86e8ca0d7d20ab553c3c51963,existing_case:33677954,case_number
1105,document,31cef9200c0d96620db3d0350540c05dd4d061f35958f4ec5d6e42bb23b327b3,existing_case:33686663,case_number
1105,document,1fecf7ca4d5c7e444807a47411b052c00098ca2817ac1f37a52470b707deeb18,existing_case:33687118,case_number
1105,document,24b6e8ebe977038cad0fab2a95dd3110162a41fd592f552427dd49c38a9bb4d8,existing_case:33694683,case_number
1105,document,404e17b2e7b76572ad140ebb6cb3e70f7c2a7609ea169e8407ca4db4ad7ae74f,existing_case:34167067,case_number
1105,document,0feba1ce6920037bd7e90dd575838389990dd808b5822ad475c2403c1ce4cf36,existing_case:34200198,case_number
1105,document,8247710ff039ac201379810e69d0d8b9bdf8f85d0f88ab61ecd73557fd8144fe,existing_case:34211011,case_number
1105,document,be1bbb33c60075b570190c5e1e19bc47ec3fbca6129e6432ae64a0e1d90057f8,existing_case:34214538,case_number
1105,document,54a7db78deecbc78e8442b163ead3af2c2097fe66f6d849bf3e043d964201b08,existing_case:34478707,case_number
1105,document,2273a2ff8c43ba9f1772e48effc5691d1296866edf98f9a9e4f8218fd8c28a4d,existing_case:34489903,case_number
1105,document,01615f4fa1776d027505ced4170fc5097184128ba1e47631c85d3fbf8f3c5155,existing_case:34540463,case_number
1106,document,4271839b6745f560f6aa449908308a818151c12e4d1ac071341e49652d2c572f,existing_case:4579,case_number
1106,document,ee501b0220694b1395420a49d23768ae9aa44159d633a0c00a8110678b836dd9,existing_case:3455426,case_number
1106,document,a70f1558691111ba19955131ff0854137463095447c161d2153778f7a9b80c85,existing_case:3474572,case_number
1106,document,d65f35c48aa1a84f15bf10e612f00a626cc16bfc60966e0b6fc0033cf9ef03e8,existing_case:33351384,case_number
1106,document,2e0fd48fec0a28041bd6483102e76b841e4be6ad70449d039f1e677321a06754,existing_case:33256253,case_number
1106,document,23b18307705483ed0a1eb31d9bcbbf23718f00b73df59d62108d6590a474a59a,existing_case:33568526,case_number
1106,document,b773466387e58903c66482945f6298da612e3d8f606bebffd71f0e8e09643458,existing_case:3311159,case_number
1106,document,800a6f25e7f641529c0ace056a0747e4674d390e96123d64d6a1d078d4ed5ac2,existing_case:34334605,case_number
1106,document,e85bb9b42743ced21d78e0decff1980ce7f81fbe402eedd9d94dd7c8d605bd35,existing_case:33642111,case_number
1106,document,941e9309e2bb25d95f7203b0e4cc13e81b7aafd533b1579bf1cddc4215e1a947,existing_case:34157003,case_number
1106,document,3da433b55cf604e8d459950fb9b6a669dccc7d57d6212c6503152938f545b20f,existing_case:34168877,case_number
1106,document,1c4c4a560fbd9e9a6307367f5ae95c8ca1ebf202e34bcba396f3fbec2af94c0a,existing_case:34204648,case_number
1106,document,12a6fae2c248e84ac3e2b166d8505732cef27baed1985c70e9a6c0a2eef33a93,existing_case:341961,case_number
1106,document,0eadc621e8a1c04a3f54af8829eb340e90e2ac0f903f6856451f44c7f0888a88,existing_case:3470780,case_number
1106,document,43399400dcc19634b811fd863fa1b2be74c36cfd0d8480d3b3c4157935da496c,existing_case:3483544,case_number
1106,document,d8e2e4f2a6c8938ec1f935052c09c3524a0a5c61086fdd7f7a7d80ed588d7cd3,existing_case:32320638,case_number
1106,document,170c6a2188e92d14bf6dcbb93cd49db86c1747adc90742c6824b0953dd2a43d0,existing_case:33399702,case_number
1106,document,5d41164e31a8198df3b44792c0da92dc9e6f2278ab908a27fcc0fa3dac1f41dc,existing_case:33553652,case_number
1106,document,823085310d61c41c1482b45bb35219f28fa6aa22bfa4e12b362e4c4c18753d18,existing_case:33572047,case_number
1106,document,73ddc3ca22413e36ffeb9f3419e7adcebdab3b5c3e4725f38eeb51c077b034f0,existing_case:33581946,case_number
1106,document,640284135138a63ad0c877e143468b6b9ad31d16b892224703dc73e9f9f5d618,existing_case:33612676,case_number
1106,document,a7c047dba8916b4ea00bce7f02bdcb5a2c74009eab7a4a30939b2831b8a915d0,existing_case:33694641,case_number
1106,document,195efe474c605654930907ec1baad05c8cfae0a5a59aeb94eec48e6c8fe1408b,existing_case:34100345,case_number
1106,document,2d36ba58915ac46553880619b75681c039486e336881e4f1ab5c908fe7657d4e,existing_case:341974,case_number
1106,document,aa4e29fdae91beb24bbcd184e6e76856e08ecaa25c9c8c29323740a4d3957352,existing_case:34197926,case_number
1106,document,537c1b49694852d40224f76ae9e82189d19ebf4f9c373bbc3cccaa2d6e8a0981,existing_case:3350512,case_number
1106,document,32b134a04ba780b867d105f123d83bdf194efd57f34c9ade8f03b889c2404096,existing_case:3417710,case_number
1106,document,3a1001ce34b0ada68abd293b53f1249085bf2c1fdb09c2b5187bfcdf6539ed96,existing_case:32421641,case_number
1106,document,590ff5760a71a9b6f83528090f48034bcf5e00b53e8cdff422725802df5c5d0f,existing_case:33189347,case_number
1106,document,df44ab1e04e153ac8952e56b0465bf3c2fcd69717673499d305938658a9d6c71,existing_case:33457292,case_number
1106,document,555c7f492542b58b9f547328236eaafbea97c76f85cb78fa4b03e997cf0a6db7,existing_case:33463853,case_number
1106,document,1f6b3e7ae5ca19748f89a7c15d054d983fc1ab64c2a61c7b035420aa2f99fd94,existing_case:33661865,case_number
1106,document,e767538329bf4daa1084608f0a7d9d22e20e0940b160bcb5df4e38643e19b2f4,existing_case:34113973,case_number
1115,document,5ad3f53796f255a942766926471a09d5e763552b88d68c1aac87791eb68aa4b7,existing_case:34239134,case_number
1115,document,9ee6a2057a52cd3f4c77f9caa2de2d68b5ab9e1b41e2e57cacfd15a232e97da3,existing_case:3494221,case_number
1115,document,7c0ed94a2dd4e984943e5b1f3c9351a7e70000639177548aca976a3ba1cf3ce5,existing_case:33306860,case_number
1115,document,6df9ac17cf6f4d644a6a88340ca790325a65655e279af6b553c77a63cb42f9e7,existing_case:3426387,case_number
1120,document,9dd83d5d96d3bf90cf6bc38bba690d97ffe10ca79fb61f8d58997b87ce48769d,existing_case:33704224,case_number
1121,document,838deca70f190924654441fd02aa52010b4d0c9bc56583ee66e3e6dcc5f3b623,nafa-132-1-2756,exact_normalized_text
1121,document,bb0ed80c7b861e6f24ed1240c6d4f9895ecad61be00b3b5a7a3c7f21e042e6b8,nafa-132-2-34357993,exact_normalized_text
1121,document,6f47f8a7f9ce1d9a0c5348cff2f55c59ea6b490c15e9653a0ea3e1daf3684600,nafa-132-3-352503,exact_normalized_text
1121,document,f11a9e1e1ec503c24c5926ccd9e7b37a7223757e544d96ab3aa4bd60521909df,nafa-132-4-35548146,exact_normalized_text
1121,document,7b09ae3908b3ca18b356fe3e36d5af0b84bb791b3c484cd2b9f471e545bf798c,nafa-132-5-33442482,exact_normalized_text
1121,document,b76df6a1a2b221a79709ce1c587d287e3762b5087ebfd537f86092793dc3c0ee,nafa-132-6-34229675,same_legal_identity
1121,document,e81c5b6251ecafc905677f6776c994cf26403ce08cb895fa10bd529ffac15a1a,nafa-132-7-3334763,exact_normalized_text
1121,document,8a6da8a5b271980e93cc8c64e95e93bcf318b213d176fe0937e156a4447adaac,nafa-132-8-33283844,exact_normalized_text
1121,document,33ec098d1b7bfe3815df6c09c6273cde55a810c5c0b68e9adb04aed021d0ef94,nafa-132-9-35128980,exact_normalized_text
1121,document,d78ddf82cd0b80b94761d90337bf737c601664aa06e67655a407161bc6d99c6c,nafa-132-10-3488793,exact_normalized_text
1121,document,dc31320027d3bc26e33ed0d8f93ce948e5e5db9598d3c32a86c0023eab730698,nafa-132-11-35156837,exact_normalized_text
1121,document,30a5234ede9e4df3647ef4b2a8e3e5919af1e997e515f3b582bc2e075a34d04a,nafa-132-12-34510061,exact_normalized_text
1121,document,ec26c6b2bc38cb22cec4a96ecc43fdb15a032b55698ec788fa77faa39203fb9e,nafa-132-13-34542901,exact_normalized_text
1121,document,9ce05bcf2abcdc3249506cf0d0cda574ae9b456a56fce47ddc3911149acce175,nafa-132-14-3562704,exact_normalized_text
1121,document,22c6fa2c6a47c53f7e01012537f0347a51b0ac029da40d546249818559c93db6,nafa-132-15-34484764,exact_normalized_text
1121,document,60e1fc2c35f1894e5f0d4e9d8651a9337811814874972e4c3ff934887aff468b,nafa-132-16-3585077,exact_normalized_text
1121,document,b750c4e9a5340e60fe00c104b9cbf15058264ce302a2bbc241d5e925cea06e28,nafa-132-17-34530643,exact_normalized_text
1121,document,5c952054626749101f2c0d134c02bd073f97dd328265e38ae14b88c3a74d18fb,nafa-132-18-35341497,exact_normalized_text
1121,document,0e279dd2826d0f1be279517dc2726f7c3ed731df901b24dcbc41b6755bbd79e5,nafa-132-19-34492029,exact_normalized_text
1121,document,d90b6babc02503158268c59a90f77444ccc1dab83956c73978b426135007cea1,nafa-132-20-3540891,exact_normalized_text
1121,document,71502bd99316ea406d94bc5e88e9d40c8fe73021cfadde2b6232cd291495cd55,nafa-132-21-35129615,exact_normalized_text
1121,document,aa698fbf13bb03dc40a9b9aff9bf4a4e1177a2a276bd83a7d1edb4e3470b8d3d,nafa-132-22-34325502,exact_normalized_text
1121,document,854bca816af71ffbe14b10c5dc6842c28393c4925bbaa9d739144b034136be7c,nafa-132-23-34316397,exact_normalized_text
1121,document,8663696a5ccb8e31d658db0c297d9b2dfb67025a7dd975fdb328e6dac1782137,nafa-132-24-35203271,exact_normalized_text
1121,document,195806bb849e734d6a8d930e4b3bfe292c77500a6d149ec6f88f1df9708ca265,nafa-132-25-35393175,exact_normalized_text
1121,document,b5ab82dac81211468ad4ce393028dc5aadc7b05fb474b4b480236cef428dd7bc,nafa-132-26-34451564,exact_normalized_text
1121,document,0b6e4c965fd920edf13ba0de24c2922a99d8c751c7ea680db50cb32ce90b0d84,nafa-132-27-35135174,exact_normalized_text
1121,document,bfdd146fa281f2b2fc0556723f030c3408bb8e4b6e106141993f7537c8e06c58,nafa-132-28-34432550,exact_normalized_text
1121,document,f454be0facdf3cec84d5cae1d36f71504db43b4b34e6349ecadc9893182e3df2,nafa-132-29-35262086,exact_normalized_text
1121,document,9982ee321c6c6ce99cc7fdfc9466c936a8c389a642d002d09cd32f97fa71949a,nafa-132-30-34188800,exact_normalized_text
1121,document,e2ecd6745db8be87f54d90d0b607e5f10334be66409094091e187ebfd9f02f81,nafa-132-31-3424404,exact_normalized_text
1121,document,3c5bfc6b59b5cede352c035c7ab5db47eb08451771e5da2d793b4f8044b553fb,nafa-132-32-34421434,exact_normalized_text
1121,document,f5ebb71835564afce8b1f66d523017a30d312d33e3bfe80d08815b9ae60ab29f,nafa-132-33-32472596,exact_normalized_text
1121,document,b825a33bee1969ef51900335d23f27999bb81e7b4f8c69a5a8c9215e8dda9a4f,nafa-132-34-34238909,same_legal_identity
1124,document,bbac73fc3b837b9033e2098d531b816e50f400e05ec1a481e2f6144aaa75a60a,nafa-1124-22-34340717,same_legal_identity
1124,document,c2bc1c3b9e2e8316cd466eb6ae8fda5d053f1fb6917548841f106a73c7b981f5,existing_case:34496030,case_number
1139,source,f999ce528a6343b2cba1c5ee69be0fb9ff82f51bc49a7d8738bf52f750bcae7c,899,exact_binary
